likes,body,url 
103,Лучший кнут для веб-программиста,https://sun9-14.userapi.com/c851428/v851428262/1eff10/hQo9pzwmYT8.jpg
47,"Исходники для создания такой залипалки: https://codepen.io/jkantner/pen/JjPZYXp

#фронтенд@tproger_web",https://sun9-14.userapi.com/c851428/v851428262/1eff10/hQo9pzwmYT8.jpg
65,"Казалось бы, как тег <img> может стать угрозой безопасности веб-приложения?

Читайте реальный пример того, как тег <img> стал причиной SSRF-атаки, заставив сервер делать произвольные запросы в интернет: https://tprg.ru/LcpV

#фронтенд@tproger_web #безопасность@tproger_web",https://sun9-11.userapi.com/c855728/v855728129/132c86/izpM9vKT1Bw.jpg
14,"Инструмент для статического анализа на предмет безопасности кода для .NET: https://security-code-scan.github.io

Сможет проверить код на наличие многих угроз: SQL-инъекций, XSS, CSRF, XXE. Работает в Visual Studio 2015 и выше.

#девопс@tproger_web #безопасность@tproger_web #инструменты@tproger_web #dotnet@tproger_web",https://sun9-11.userapi.com/c855728/v855728129/132c86/izpM9vKT1Bw.jpg
176,Эти капчи уже выходят из-под контроля,https://sun9-24.userapi.com/c851428/v851428262/1eff08/q8PwhtZL6ek.jpg
113,"Интерактивный гайд по изучению flex-свойств для контейнеров и отдельных элементов: https://www.outpan.com/app/1b970b008f/flexbox-playground

#фронтенд@tproger_web #css@tproger_web",https://sun9-48.userapi.com/c853424/v853424096/12f2db/XE6RVhWqC3E.jpg
20,"DigitalOcean выпустили инструмент Clusterlint. Он проверяет Kubernetes-кластеры на следование лучшим практикам. Она помогает избежать распространённых проблем, возникающих при использовании и обновлении кластеров: https://github.com/digitalocean/clusterlint
 
Clusterlint проверяет и общие настройки, и те, что специфичны для отдельных платформ. При этом утилита не меняет настройки, лишь сообщает пользователю о результатах.

#devops@tproger_web #инструменты@tproger_web #лучшиепрактики@tproger_web",https://sun9-34.userapi.com/c854320/v854320096/12d8c0/FC-LaXzbqgc.jpg
56,"Большая подборка бесплатных сервисов для веб-разработчиков и девопс-инженеров: https://free-for.dev

В этом случае «бесплатных» — значит, что у сервиса есть бесплатная (хоть и с ограничениями) версия, а не просто бесплатная пробная версия на месяц.

В списке есть много инструментов для работы с API, для командной работы, для настройки CI/CD, для тестирования, для отладки и многое другое.

#devops@tproger_web",https://sun9-61.userapi.com/c851424/v851424096/1e5924/W2pTh80TA-s.jpg
35,"Каких правил придерживаются разработчики в Google при проведении code review? Рассказываем: https://tproger.ru/translations/code-review-a-la-google/

#лучшиепрактики@tproger_web",https://sun9-53.userapi.com/c854324/v854324096/13856b/jlsLfeNhU44.jpg
10,"Cloudflare создала модуль для поддержки HTTP/3 в nginx — это должно упростить развёртывание серверов с использованием протокола нового поколения. Он сделан в форме надстройки над библиотекой quiche. Написан на языке Си. 
 
Штатную поддержку протокола в ветке 1.17 обещают обеспечить через 6−12 месяцев. Для сборки на основе версии nginx 1.16 нужен патч (https://tprg.ru/Ske7) и код библиотеки quiche — после этого nginx нужно пересобрать с опциями — with-http_v3_module, —with-quiche=../quiche. Поддержка TLS должна стоять на BoringSSL, OpenSSL пока не работает. 
 
Про сам HTTP/3 можно почитать у нас на сайте: https://tproger.ru/news/quic-standardize-http3/

#бэкенд@tproger_web #nginx@tproger_web #http@tproger_web",https://sun9-16.userapi.com/c850724/v850724841/1fc639/P_UO9LwDvLI.jpg
61,"Задумывались когда-нибудь об удобстве навигации в выпадающих меню? А ведь есть даже исследования, которые изучают это. Итог этих исследований — закон навигации Аккота–Чжая.

Читайте объяснение этого закона и рекомендации по применению его на практике: https://tprg.ru/bu75

#фронтенд@tproger_web #дизайн@tproger_web",https://sun9-69.userapi.com/c857336/v857336871/b96a/3X6kyxIf4RI.jpg
9,"cycle/orm — мощная ORM на PHP для долгоживущих приложений и не только. Можно использовать и как DataMapper, и в стиле ActiveRecord: https://github.com/cycle/orm

Готова подробная документация c примером динамического определения схемы и связей.

#бэкенд@tproger_web #php@tproger_web",https://sun9-71.userapi.com/c858524/v858524871/bc2a/4s7rFbwfCLk.jpg
61,"В JavaScript есть оператор «...», с помощью которого можно писать более лаконичный код. Его можно использовать с любым совместимым контейнером: object, array, string, set, map.

В статье читайте, как этот оператор работает и как его использовать: https://vk.cc/9USYIY

#javascript@tproger_web",https://sun9-53.userapi.com/c855620/v855620871/1206b1/fDB3QNfMEAI.jpg
49,"Есть мнение, что Postgres — это чисто реляционная СУБД из прошлого века, плохо приспособленная под реалии современных проектов.

Гендиректор Postgres Professional сравнил Postgres и Mongodb на разных типах нагрузки и теперь рассказывает про их плюсы и минусы.

Презентация: http://backendconf.ru/2017/abstracts/2781

Смотрите также:
— видеолекции по разработке бэкенда с использованием PostgreSQL 9.6: https://vk.com/wall-183460226_524
— видеолекции по администрированию PostgreSQL 10: https://vk.com/wall-183460226_245

#бэкенд@tproger_web #postgresql@tproger_web",https://sun9-53.userapi.com/c855620/v855620871/1206b1/fDB3QNfMEAI.jpg
108,"Казалось бы, CSS прост и понятен, но его всё равно можно испортить, если не придерживаться каких-либо правил. А ведь код на CSS, как и любой другой код, должен быть поддерживаемым, масштабируемым и чистым.

В этой статье читайте про 5 принципов, которые помогут этого добиться: https://vk.cc/9USwls

#фронтенд@tproger_web #css@tproger_web #лучшиепрактики@tproger_web",https://sun9-40.userapi.com/c854420/v854420878/123a83/YK-NJJ_TDuo.jpg
76,"ES10 — это актуальная для 2019 года версия ECMAScript. В ней не так много нововведений, как в версии ES6 2015 года, но несколько интересных функций появилось. 
 
Познакомьтесь с ними на примерах простого кода: https://tprg.ru/bZeN

#javascript@tproger_web #es@tproger_web",https://sun9-11.userapi.com/c851216/v851216644/1e9d8e/bipRCvwbik4.jpg
104,"The Odin Project — бесплатный образовательный проект, который состоит из трёх направлений: full-stack JavaScript разработка, фронтенд и full-stack Ruby On Rails разработка. Курсы на английском: https://www.theodinproject.com/tracks

Но некоторую часть этого курса уже перевели на русский: основы Git, фронтенда, бэкенда, JavaScript, фреймворков. Держите ссылку: https://github.com/vectree/web-development-101

#фронтенд@tproger_web #бэкенд@tproger_web #javascript@tproger_web #ruby@tproger_web",https://sun9-10.userapi.com/c854320/v854320644/123ccf/67BWrVTrJek.jpg
151,"Muzli Colors — удобный инструмент для веб-дизайнеров: https://colors.muz.li/

Вы вводите основной цвет для вашего интерфейса (или выбираете готовый), а сервис подбирает комплиментарные цвета и показывает, как их использовать на интерфейсе.

#фронтенд@tproger_web #дизайн@tproger_web",https://sun9-28.userapi.com/c854532/v854532644/1256fc/IHt57sawxds.jpg
132,"Наверняка каждый JavaScript-разработчик использовал метод console.log(‘text’) для отладки кода. Скорее всего, console.warn() и console.error() вам тоже знакомы.

Но есть много других логов, которые могут помочь повысить эффективность отладки кода на JS. В этой статье читайте про 8 самых интересных из них: https://tprg.ru/Lvha

#javascript@tproger_web #nodejs@tproger_web",https://sun9-7.userapi.com/c857228/v857228644/aa36/F1MnYuuRY2Q.jpg
112,"Огромный курс по React из 27 больших статей: https://tprg.ru/0Mal

Добавляйте в закладки и изучайте.

#фронтенд@tproger_web #react@tproger_web",https://sun9-4.userapi.com/c858420/v858420137/a9a73/tpnhzjlF0-o.jpg
19,"Обзор HTTP-клиентов на Python и сравнение их производительности: https://julien.danjou.info/python-and-fast-http-clients/

#python@tproger_web #api@tproger_web",https://sun9-31.userapi.com/c856016/v856016754/122b84/lBDC3rwBYqw.jpg
55,"Почему во фронтенде так много разных фреймворков? Что способствует появлению новых? По каким критериям выбирать те или иные технологии в крупных проектах? Какой стек технологий обеспечит надежность и хорошую производительность приложения и при этом не сильно устареет с течением времени?

Читайте мнение техлида фронтендеров: https://dou.ua/lenta/articles/front-end-stack-variability/

А вы что думаете по этому поводу?

#фронтенд@tproger_web",https://sun9-19.userapi.com/c857720/v857720754/aadb7/vyE-55UKKjk.jpg
141,"Увлекательная игра для изучения CSS Grid: https://www.outpan.com/app/adaa79d5fc/css-grid-garden

В ней вам нужно будет выращивать морковку: поливать её и спасать от сорняков. Попутно и выучите, как работать с CSS Grid.

#фронтенд@tproger_web #css@tproger_web",https://sun9-53.userapi.com/c853528/v853528754/12747a/pn6nsKzITaQ.jpg
77,"Хотите представить себя хакером в каком-нибудь голливудском фильме? Или просто нужно сделать видимость очень важной работы?

Тогда вам подойдёт вот этот футуристичный терминал.

Инструкция по установке и подробности разработки: https://github.com/GitSquared/edex-ui

#бэкенд@tproger_web #консоль@tproger_web #кек@tproger_web",https://sun9-53.userapi.com/c853528/v853528754/12747a/pn6nsKzITaQ.jpg
56,"Большое руководство по работе с массивами в JavaScript:
— как объявлять,
— как с ними работать,
— многомерные массивы,
— свойства и методы массивов.

Читайте и используйте как шпаргалку: https://tprg.ru/PLQ0

#javascript@tproger_web #шпаргалки@tproger_web",https://sun9-53.userapi.com/c854024/v854024124/1297c7/7TJ3oREHD4I.jpg
4,"19 октября в 12:00 в Ульяновске пройдёт бесплатный Panda Meetup #28 Backend (PHP).

Всего на митапе с докладами выступит 5 спикеров, которые поделятся своим опытом, успешными кейсами, примерами внедрения и ошибками. 
 
Что за темы: 
— Асинхронность в PHP; 
— Что делать, если у тебя 5 миллионов строчек в таблице; 
— Трассировка и логирование в микросервисах; 
— X-Cart: „X“ как значение неизвестности; 
— Битрикс24: программирование через маленькие дырочки.

Нужна регистрация: https://tproger.ru/events/panda-meetup-28-php/

#ивенты@tproger_web",https://sun9-53.userapi.com/c854024/v854024124/1297c7/7TJ3oREHD4I.jpg
41,"Зачем приложению может понадобиться серверный рендеринг? Что ждёт фронтендера в таком случае? Насколько сложнее/легче тогда станет разработка? Какие инструменты помогут? На что обратить внимание при деплое?

О специфике рендеринга Vue.js-приложений на сервере рассказывает руководитель фронтендеров команды Delivery Club.

#фронтенд@tproger_web #vuejs@tproger_web",https://sun9-53.userapi.com/c854024/v854024124/1297c7/7TJ3oREHD4I.jpg
93,"Интерактивный сайт, на котором можно изучить популярность определённых размеров экрана девайсов: https://www.screensizemap.com/

Например, самый популярный размер сейчас — 360 x 640 dp, а на втором месте — 1366 x 768 dp. В закладки веб-дизайнеру.

#фронтенд@tproger_web #дизайн@tproger_web #инструменты@tproger_web",https://sun9-37.userapi.com/c855136/v855136452/11efe5/CO0lhqb-VpE.jpg
13,"17 октября в 18:30 пройдёт четвёртый бесплатный митап MSK VUE.JS.

Какие темы будут обсуждать:
— Vue Composition (Function) API;
— Как сколотить состояние на Vue;
— Запись аудио в браузерах.

Нужно просто зарегистрироваться: https://msk-vuejs.ru/events/ev4.html

#ивенты@tproger_web",https://sun9-67.userapi.com/c858020/v858020312/a746a/R1In-r0O92Y.jpg
42,"Подборка из 15 актуальных CSS-библиотек: https://www.webdesignerdepot.com/2019/10/15-best-css-libraries-for-2019/

#фронтенд@tproger_web #css@tproger_web",https://sun9-47.userapi.com/c857420/v857420127/9c68b/cxNj5AdYVto.jpg
15,"В блоге докера их продакт ответил на популярные вопросы об использовании Docker и Kubernetes: https://www.docker.com/blog/top-questions-docker-kubernetes-competitors-or-together/

#devops@tproger_web #docker@tproger_web #kubernetes@tproger_web",https://sun9-60.userapi.com/c856020/v856020127/11fabe/qaWpWq-K2dM.jpg
17,"Яндекс проводит бесплатный чемпионат по программированию по нескольким направлениям, в том числе по фронтенду и бэкенду: https://tproger.ru/events/programming-championship-yandex-2019/

Конкурс проходит в два этапа по несколько часов, в каждом из которых придётся решать задачи. Первый этап можно пройти в любое время с 14 по 20 октября, а второй пройдёт 26 октября.

Можно выиграть 300 000 ₽ и много других подарков от Яндекса.

#ивенты@tproger_web",https://sun9-51.userapi.com/c854528/v854528127/122197/RX_7VNONFfw.jpg
57,"Для большинства разработчиков кэширование кода должно «просто работать». И работает это лучше всего, когда всё остаётся неизменным. Однако есть некоторые особенности кэширования, которые можно использовать для конкретного случая.

В этой статье даём несколько советов JS-разработчикам, которые хотят с помощью кэширования кода улучшить загрузку сайтов. Мы будем говорить о реализации кэширования в Chrome / V8, но большинство советов можно использовать и для кэширования кода других браузеров.

Читайте и применяйте на практике: https://tproger.ru/translations/javascript-code-caching-for-devs/

#javascript@tproger_web #chrome@tproger_web",https://sun9-34.userapi.com/c854520/v854520091/1269b4/ghJR7u3Rl8c.jpg
44,"Чек-лист с вопросами безопасности, которые стоит учесть при проектировании, тестировании и релизе вашего API: https://github.com/shieldfy/API-Security-Checklist

#безопасность@tproger_web #api@tproger_web",https://sun9-40.userapi.com/c854224/v854224452/11dfd0/1blRyEJ_GqU.jpg
102,"Бесплатный интерактивный курс по JavaScript, который с помощью интересных заданий познакомит с языком, начиная с основ и заканчивая более сложными штуками: https://www.flawwwless.com/app/catalog

#javascript@tproger_web",https://sun9-47.userapi.com/c855224/v855224389/11cb39/IApjH_d2CDY.jpg
24,"Предположим, перед вами стоит задача отфильтровать какие-то данные на стороне клиента. Чем вы для этого воспользуетесь? Обычным CSS, jQuery или React? А есть ли вообще разница?

Разбираемся: https://tprg.ru/J68g

#фронтенд@tproger_web #css@tproger_web #jquery@tproger_web #react@tproger_web",https://sun9-36.userapi.com/c857720/v857720389/a29c5/7yRyrMoS370.jpg
112,"Несколько интересных возможностей Chrome DevTools, о которых вы могли не знать: https://vk.cc/9SgUV0

Например, на видео показано, как можно делать скриншот прямо из инструментов разработчика. В статье — ещё 9 советов.

#фронтенд@tproger_web #инструменты@tproger_web",https://sun9-36.userapi.com/c857720/v857720389/a29c5/7yRyrMoS370.jpg
3,"Нас можно читать и в телеге: https://tprg.ru/tprogerweb
 
Подписывайтесь, если за контентом по веб-разработке удобнее следить там.",https://sun9-35.userapi.com/c853624/v853624666/11bb4a/krPqx61_wlI.jpg
74,"Про CSS часто можно встретить самые полярные мнения: от «CSS — отстой» до «CSS рулит, учите матчасть, глупцы».

Автор этой статьи придерживается второго мнения. Он предполагает, что те, кто говорит, что CSS — отстой, допускают несколько основных ошибок:
— излишне перегружают свой CSS,
— не понимают силы CSS,
— смотрят на CSS как на JavaScript и ожидают, что эти две технологии будут работать примерно одинаково.

Цель этой статьи в том, чтобы показать, как можно упростить CSS, получив на выходе невероятную мощь, и, в то же время, оставить его максимально технологичным.

Статья очень большая, поэтому добавляйте в закладки и читайте: https://tprg.ru/vd7E

#фронтенд@tproger_web #css@tproger_web",https://sun9-56.userapi.com/c853624/v853624305/11aec8/WJ0BjcNkZVo.jpg
32,"Набор изображений и Sketch-файлов от дизайнеров из Facebook для многих популярных девайсов: https://facebook.design/devices

Там практически вся линейка от Эпла, Nexus и Pixel от Гугла, Самсунги и много других смартфонов, планшетов, часов и экранов покрупнее.

Ещё там на сайте можно найти:
— набор UI-компонентов для macOS: https://facebook.design/desktopkit
— набор UI-компонентов для iOS 11: https://facebook.design/ios11

#фронтенд@tproger_web #дизайн@tproger_web",https://sun9-52.userapi.com/c850632/v850632305/1f7601/a_YFbqFodwc.jpg
13,"Руководства по использованию AWS и Google Cloud: https://gruntwork.io/guides

Каждое руководство описывает:
— ключевые концепции инфраструктуры;
— процесс развёртывания, настройки и управления инфраструктурой для использования в продакшене;

В будущем там же планируют добавить руководства по Azure.
 
#devops@tproger_web",https://sun9-14.userapi.com/c858224/v858224461/a03e2/TR7kOfCSGXo.jpg
45,"Набор гайдов от Mozilla по созданию безопасных веб-приложений: https://infosec.mozilla.org/guidelines/web_security

#безопасность@tproger_web #шпаргалки@tproger_web",https://sun9-19.userapi.com/c851132/v851132150/1d8b8f/0EAo2v38liE.jpg
26,"Аналитик из Google Джон Мюллер согласился с мнением о том, что сайтам больше не нужны HTML-карты: https://tprg.ru/3obg

Говорит, что с точки зрения SEO, от них нет никакой пользы. А если и приходится обращаться к HTML-карте, то на сайте, скорее всего, плохая навигация и внутренний поиск.

#seo@tproger_web",https://sun9-58.userapi.com/c857432/v857432150/8cbb4/2XAH314aDzU.jpg
44,"Всё, что вы хотели знать о PornHub, но боялись спросить: https://davidwalsh.name/pornhub-interview

Фронтенд-разработчик сайта PornHub рассказал, какие технологии используются на сайте, приходится ли как-то скрывать его содержимое от программистов и каково вообще работать над созданием сайта для взрослых.

#фронтенд@tproger_web",https://sun9-35.userapi.com/c857736/v857736127/a074c/Kv4eLXClUQs.jpg
3,"11 октября в Липецке пройдёт бесплатная конференция IT-подразделения «Спортмастера» — SM Lab 2019. Будут рассказывать о поддержке сайтов, мобильных приложений и серверов международной сети спортивных магазинов. Для участия нужно просто зарегистрироваться: https://tproger.ru/events/sm-lab-2019/

А 12 октября в Воронеже пройдёт GDG DevFest Voronezh 2019. 18 спикеров из Avito, DILETTANT, Студии Артемия Лебедева и других компаний будут говорить про разработку, дизайн, машин лёнинг. Вход на эту конференцию будет платный — от 350₽ (для студентов) до 600₽: https://tproger.ru/events/gdg-devfest-voronezh-2019/

#ивенты@tproger_web",https://sun9-20.userapi.com/c855132/v855132323/122cd7/fp2LjDLsVAc.jpg
27,"Опубликована новая стабильная ветка СУБД PostgreSQL 12.

Основные новшества:
— поддержка «генерируемых столбцов»;
— возможность выполнения запросов данных из JSON-документов при помощи Path-выражений;
— включено по умолчанию применение JIT-компилятора для ускорения выполнения некоторых выражений во время обработки SQL-запроса;
— увеличена производительность индексирования.

О других новшествах читайте здесь: https://tprg.ru/CfEt

О том, как мигрировать на новую версию: https://tprg.ru/hZLS

#бэкенд@tproger_web #базыданных@tproger_web #postgresql@tproger_web",https://sun9-64.userapi.com/c857416/v857416452/9d51a/oAJuZ0vMiBo.jpg
25,"Заходят как-то два браузера в скроллбар… и начинают обсуждать особенности использования скроллбаров в веб-приложениях: https://tprg.ru/jBSc

#фронтенд@tproger_web #css@tproger_web #javascript@tproger_web",https://sun9-15.userapi.com/c851520/v851520438/1d0d16/5n7DBGwooWg.jpg
84,"Большой набор шпаргалок для bash-скриптов: https://devhints.io/bash

Сохраняйте и пользуйтесь.

#bash@tproger_web #шпаргалки@tproger_web",https://sun9-70.userapi.com/c857724/v857724258/92912/Vz2Pd-quKFc.jpg
61,"Квиз из 20 вопросов по основам JavaScript: https://quiz.typeofnan.dev/

После каждого вопроса следует подробное объяснение правильного ответа, поэтому дополнительно гуглить ничего не придётся.

#javascript@tproger_web",https://sun9-47.userapi.com/c854320/v854320482/1033bc/lncgh6jHqRg.jpg
53,"Знакомы ли вы с базами данных временных рядов? Их основное преимущество перед другими типами БД — оптимизация для быстрого приёма данных. Это означает, что скорость загрузки не уменьшается со временем и остаётся достаточно стабильной (чего нельзя сказать про реляционные базы данных, например).

Читайте статью, которая даст вам общее представления о базах данных такого типа. А на примере конкретной БД InfluxDB вы увидите, как это всё работает в реальном мире: https://tproger.ru/translations/influxdb-guide/

#бэкенд@tproger_web #базыданных@tproger_web",https://sun9-25.userapi.com/c855224/v855224767/1159a7/y6kVcRGqMPE.jpg
61,"Правильно настроенный с точки зрения безопасности nginx-конфиг: https://gist.github.com/plentz/6737338

#бэкенд@tproger_web #nginx@tproger_web #безопасность@tproger_web",https://sun9-27.userapi.com/c852236/v852236438/1e3c74/Kqmg1vBl8U8.jpg
45,"15 кастомных директив для Vue.js: https://tprg.ru/vPa1

#фронтенд@tproger_web #vuejs@tproger_web",https://sun9-2.userapi.com/c855632/v855632438/10ff26/pl6e5RSX63E.jpg
39,"Чек-лист, в котором собраны основные пункты, связанные с безопасностью приложения: https://tprg.ru/eoJr

#безопасность@tproger_web",https://sun9-60.userapi.com/c857724/v857724151/91f49/tmW5xaKwlds.jpg
10,"Что объединяет Trello, Gmail, Aviasales, Google Keep? В каждом из них есть Drag-&-Drop-компоненты, которые можно перетаскивать мышкой. Это делает сайты по-настоящему удобными, потому что в реальной жизни мы часто используем этот паттерн. Передвигать вещи для нас естественно, поэтому и в вебе мы хотим перемещать элементы по экрану с одного места на другое, как стикеры на доске или магнитики на холодильнике. Сортировка todo-списков, организация дашбордов, загрузка файлов — очень сложно представить все эти события без перетаскивания элементов на странице.

Но есть нюанс. При создании таких компонентов разработчик думает, что пользователи физически видят экран и элементы, могут зацепиться за них мышкой и перетащить. Часто так и есть, но существует сегмент пользователей с проблемами зрения. Как сделать так, чтобы им тоже были доступны Drag-&-Drop-компоненты?

Рекомендуем рассказ разработчика о создании Drag-&-Drop-компонентов для тех, кто не видит экран и пользуется другими устройствами для взаимодействия с браузером. Текстовая версия: https://tprg.ru/YG27

#фронтенд@tproger_web #css@tproger_web #javascript@tproger_web",https://sun9-60.userapi.com/c857724/v857724151/91f49/tmW5xaKwlds.jpg
7,"Google опубликовала расписание изменений в Chrome, которые должны привести к полному переходу на HTTPS-протокол: https://tprg.ru/KoEa

Сейчас некоторые HTTPS-ресурсы продолжают передавать часть данных по менее защищённому и безопасному HTTP. Гугл хочет положить конец смешанному трафику.

— В Chrome 79 появится кнопка, отменяющая автоблокировку смешанного контента на конкретных сайтах. Так можно будет получать по HTTP данные, которые Chrome сейчас блокирует. 
 
— Chrome 80 начнёт автоматически передавать весь аудио- и видеоконтент по HTTPS. Если передача по HTTPS будет невозможна, браузер просто заблокирует этот контент. Разблокировать его можно с помощью функции, описанной в предыдущем абзаце.
 
— Chrome 81 будет весь смешанный контент либо передавать по HTTPS, либо блокировать. 

#chrome@tproger_web #https@tproger_web",https://sun9-30.userapi.com/c850616/v850616454/1d7735/VbQYQ8A_QpI.jpg
43,"Типичный путь человека в интернете: просмотр страницы, переход по ссылке, загрузка новой страницы. На сайтах-одностраничниках этапа загрузки новой страницы нет — все изменения происходят на единственной странице приложения. Всё ради того, чтобы пользователь как можно быстрее увидел контент.

А что если бы можно было загрузить новую страницу ещё до того, как человек перейдёт по ссылке? Есть 2 инструмента, которые могут помочь в этом:

quicklink — ищет на странице видимые ссылки и, если браузер в данный момент не занят какими-то тяжеловесными операциями, подгружает страницы, на которые эти ссылки ведут: https://github.com/GoogleChromeLabs/quicklink

instant.pаgе — если пользователь наводит курсор мыши на ссылку и держит его там 65 мс, то страница, на которую ведёт ссылка, подгружается: https://instant.page/2

#фронтенд@tproger_web #инструменты@tproger_web",https://sun9-31.userapi.com/c855128/v855128772/1039d6/3JWnyrJ2xjc.jpg
34,"Исходники музыкального стримингового сервиса: https://github.com/mallorybulkley/stratus-sound

Бэкенд написан на Ruby on Rails и PostgreSQL, а фронтенд — на React и Redux.

#фронтенд@tproger_web #ruby@tproger_web #react@tproger_web #redux@tproger_web",https://sun9-62.userapi.com/c854416/v854416258/110af0/5Du-Faxr00A.jpg
54,"Подробное иллюстрированное руководство по CSS Grid: https://dev.to/mustapha/css-grid-illustrated-introduction-52l5

Заменит ли CSS Grid flex-box? В чём между ними разница? Почему не использовать Bootstrap вместо всего этого? И как работать с CSS Grid, если решили, что это именно то, что вам нужно? Обо всём этом читайте в статье.

#фронтенд@tproger_web #css@tproger_web",https://sun9-42.userapi.com/c857432/v857432258/81e87/gj8uKZve_tw.jpg
12,"Выбирая для своего приложения микросервисную архитектуру, полезно изучить чужой опыт перехода от монолита к набору сервисов. 
 
Своим кейсом разработки и доставки микросервисов поделился программист из 2ГИС. Он рассказал про архитектурные решения, деплой, возможности масштабирования, трендовые и просто удобные инструменты для работы: https://tprg.ru/cYdA

#devops@tproger_web #архитектура@tproger_web",https://sun9-24.userapi.com/c857520/v857520258/92a0a/iyU3udtjvpc.jpg
32,"Простая библиотека для создания разных графиков на React: https://react-charts.js.org/examples/line

Документация и инструкция по установке здесь: https://github.com/tannerlinsley/react-charts

#фронтенд@tproger_web #react@tproger_web",https://sun9-64.userapi.com/c852216/v852216873/1e50e4/8wiNQzbWvf0.jpg
80,"Просто лучший клиент для докера

#docker@tproger_web #инструменты@tproger_web",https://sun9-64.userapi.com/c852216/v852216873/1e50e4/8wiNQzbWvf0.jpg
22,"Должен ли фронтенд разработчик уметь писать бэкенды?

Автор этой статьи считает, что должен. Ведь чем большим количеством инструментов владеет разработчик, тем эффективнее он сможет решать проблемы заказчика: https://tprg.ru/3Olm

А вы как считаете? Читайте статью и присоединяйтесь к обсуждению этой темы в комментах.

#фронтенд@tproger_web #бэкенд@tproger_web",https://sun9-26.userapi.com/c858032/v858032482/8dbe0/Lmpuz62S-C0.jpg
3,"Во всех ключевых облачных хранилищах данных есть средства миграций из in-house-хранилищ. Но успех в миграции в «облака» состоит не только из уменьшения затрат на обслуживание инфраструктуры, но и повышения производительности путём изменения модели данных под особенности каждого из хранилищ.
 
Автор доклада попробует доказать, что копирование традиционных star- и snowflake-схем не только не позволяет получить максимальную производительность в таких хранилищах, как Amazon Redshift и Google Big Query, но и приводит к дополнительным финансовым затратам. 
 
Также автор демонстрирует несколько примеров с production, когда с уменьшением мощности кластера общая производительность системы повышалась.

Презентация доклада: https://tprg.ru/uOcK

#бэкенд@tproger_web",https://sun9-26.userapi.com/c858032/v858032482/8dbe0/Lmpuz62S-C0.jpg
72,"Несколько Chrome-плагинов для веб-разработчиков:

BuiltWith Technology Profiler — помогает определить, на каком движке и с какими технологиями создавали сайт: https://tprg.ru/mDjV 
 
Wappalyzer — покажет, какими веб-технологиями пользовались разработчики сайта (движок, счетчики и т.д.): https://tprg.ru/21OZ 
 
Colorzilla — можно взять пипеткой цвет с любой точки страницы: https://tprg.ru/7b0E 
 
What Font — определить шрифт на чужом сайте в один клик: https://tprg.ru/s3YI 
 
Google Analytics Debugger — поможет получить сведения как об ошибках в коде отслеживания, так и об успешно выполненных командах: https://tprg.ru/ibXD 
 
Web Developer — плагин разработан в виде панели с инструментами, сгруппированными во вкладках меню. Расширение может включать и выключать разные опции на странице (Java-элементы, кэш), менять цвета, шрифты, картинки, работать с куками и т.д. Также Web Developer позволяет скопировать текст с сайтов, где включена защита на копирование контента: https://tprg.ru/hGvY 
 
Check My Links — проверит страницу на наличие 200/404 ссылок: https://tprg.ru/xMzc 
 
Unshorten.linк — расшифрует короткий линк в полноценный адрес: https://tprg.ru/Pg12

#инструменты@tproger_web #chrome@tproger_web",https://sun9-63.userapi.com/c854020/v854020312/111688/I7uTM41h4_Q.jpg
85,"Адаптивное изображение — это изображение, размер которого меняется в зависимости от разрешения экрана. Читайте руководство, в котором собраны все основные способы реализации таких изображений: https://tprg.ru/XUdD

#фронтенд@tproger_web #html@tproger_web #css@tproger_web",https://sun9-2.userapi.com/c855520/v855520312/1111c1/t_lpJrTQg04.jpg
57,"В этом бесплатном онлайн-курсе вы можете познакомиться с разработкой современных JavaScript-приложений. Основное внимание в курсе уделяется созданию одностраничников с помощью React: https://fullstackopen.com/en/

Также курс затрагивает GraphQL, тестирование, конфигурирование и использование MondoDB для хранения данных.

#фронтенд@tproger_web #бэкенд@tproger_web #react@tproger_web",https://sun9-7.userapi.com/c857636/v857636767/8ac8d/A0T4WSWVoLo.jpg
49,"Эта статья посвящена обработке ошибок в JavaScript и разбита на 3 части: 
— сначала проводится обзор системы обработки ошибок в JavaScript;
— после этого автор рассказывает, что делать с ошибками, возникающими в серверном коде (в контексте Node.js + Express.js);
— затем обсуждается обработка ошибок в React.js.

Те принципы работы с ошибками, о которых идёт речь в статье, универсальны, поэтому эти знания можно применить к тем инструментам, с которыми работаете.

Читать: https://tprg.ru/7FJ3

#javascript@tproger_web",https://sun9-69.userapi.com/c852136/v852136767/1dd8a5/NCuEApS_rBo.jpg
163,"Несколько toggle-кнопок на чистом CSS вам в копилку. Исходники тут: https://csspoints.com/css-toggle-button/

#фронтенд@tproger_web #css@tproger_web",https://sun9-69.userapi.com/c852136/v852136767/1dd8a5/NCuEApS_rBo.jpg
17,"В этом видеодокладе автор рассказывает про основные слои и модули решений автоматизации тестирования бэкенда, приводит популярные инструменты и ограничения, которые они накладывают, а также рассматривает популярные паттерны и их связки.

Презентация: https://tprg.ru/hZvr

#бэкенд@tproger_web #тестирование@tproger_web",https://sun9-69.userapi.com/c852136/v852136767/1dd8a5/NCuEApS_rBo.jpg
